Prompt
"Nitrogen level is 90, Phosphorus level is 42, Potassium level is 43, Temperature is 20.87974371°C, Humidity is 82.00274423%, pH value is 6.502985292, and Rainfall is 202.9355362 mm. The crop is Rice."
"Nitrogen level is 7, Phosphorus level is 141, Potassium level is 195, Temperature is 23.8812458°C, Humidity is 93.45067555%, pH value is 5.514253142, and Rainfall is 104.9116663 mm. The fruit is Apple."
"Nitrogen level is 2, Phosphorus level is 129, Potassium level is 201, Temperature is 22.78234161°C, Humidity is 94.36803516%, pH value is 5.682343744, and Rainfall is 122.1449949 mm. The fruit is Apple."
"Nitrogen level is 29, Phosphorus level is 138, Potassium level is 197, Temperature is 22.19055385°C, Humidity is 92.43764169%, pH value is 5.830892252, and Rainfall is 121.6622761 mm. The fruit is Apple."
"Nitrogen level is 30, Phosphorus level is 137, Potassium level is 200, Temperature is 22.91430043°C, Humidity is 90.70475565%, pH value is 5.603413172, and Rainfall is 118.6044645 mm. The fruit is Apple."
"Nitrogen level is 29, Phosphorus level is 132, Potassium level is 204, Temperature is 23.08950736°C, Humidity is 90.22507299%, pH value is 6.0967531, and Rainfall is 108.2166601 mm. The fruit is Apple."
"Nitrogen level is 14, Phosphorus level is 139, Potassium level is 197, Temperature is 21.72484506°C, Humidity is 92.83975602%, pH value is 6.056529526, and Rainfall is 121.6961761 mm. The fruit is Apple."
"Nitrogen level is 18, Phosphorus level is 125, Potassium level is 203, Temperature is 22.44307715°C, Humidity is 91.59234006%, pH value is 6.160267496, and Rainfall is 102.5565807 mm. The fruit is Apple."
"Nitrogen level is 33, Phosphorus level is 143, Potassium level is 204, Temperature is 21.1316077°C, Humidity is 91.95769858%, pH value is 5.814434775, and Rainfall is 122.5391946 mm. The fruit is Apple."
"Nitrogen level is 40, Phosphorus level is 144, Potassium level is 196, Temperature is 22.71750705°C, Humidity is 92.25479855%, pH value is 5.987262638, and Rainfall is 107.0289866 mm. The fruit is Apple."
"Nitrogen level is 9, Phosphorus level is 143, Potassium level is 197, Temperature is 23.75033085°C, Humidity is 92.88160462%, pH value is 5.570020684, and Rainfall is 117.6602827 mm. The fruit is Apple."
"Nitrogen level is 38, Phosphorus level is 135, Potassium level is 203, Temperature is 23.76121837°C, Humidity is 93.661643%, pH value is 5.965551311, and Rainfall is 100.825956 mm. The fruit is Apple."
"Nitrogen level is 28, Phosphorus level is 130, Potassium level is 196, Temperature is 22.13450646°C, Humidity is 94.67695747%, pH value is 6.062356467, and Rainfall is 112.9203223 mm. The fruit is Apple."
"Nitrogen level is 35, Phosphorus level is 142, Potassium level is 203, Temperature is 21.17089176°C, Humidity is 90.23730166%, pH value is 5.895319002, and Rainfall is 123.6495149 mm. The fruit is Apple."
"Nitrogen level is 12, Phosphorus level is 129, Potassium level is 205, Temperature is 22.36238282°C, Humidity is 91.15761594%, pH value is 6.119432215, and Rainfall is 118.6832725 mm. The fruit is Apple."
"Nitrogen level is 1, Phosphorus level is 135, Potassium level is 203, Temperature is 22.77856513°C, Humidity is 92.70124029%, pH value is 5.624203283, and Rainfall is 113.7759219 mm. The fruit is Apple."
"Nitrogen level is 0, Phosphorus level is 145, Potassium level is 205, Temperature is 21.22503442°C, Humidity is 90.09877774%, pH value is 5.52078314, and Rainfall is 113.9760462 mm. The fruit is Apple."
"Nitrogen level is 31, Phosphorus level is 121, Potassium level is 201, Temperature is 23.15791104°C, Humidity is 90.34396882%, pH value is 5.731535258, and Rainfall is 110.712841 mm. The fruit is Apple."
"Nitrogen level is 35, Phosphorus level is 131, Potassium level is 203, Temperature is 22.42776057°C, Humidity is 93.91722423%, pH value is 5.893490899, and Rainfall is 102.7230739 mm. The fruit is Apple."
"Nitrogen level is 29, Phosphorus level is 140, Potassium level is 195, Temperature is 23.64082979°C, Humidity is 90.95257927%, pH value is 5.560521058, and Rainfall is 116.7431319 mm. The fruit is Apple."
"Nitrogen level is 33, Phosphorus level is 138, Potassium level is 198, Temperature is 22.29423493°C, Humidity is 90.69033986%, pH value is 6.222390798, and Rainfall is 122.7418744 mm. The fruit is Apple."
"Nitrogen level is 14, Phosphorus level is 140, Potassium level is 197, Temperature is 23.35225078°C, Humidity is 90.90054697%, pH value is 6.071255131, and Rainfall is 113.0381382 mm. The fruit is Apple."
"Nitrogen level is 35, Phosphorus level is 145, Potassium level is 195, Temperature is 22.03911546°C, Humidity is 94.58075845%, pH value is 6.231950009, and Rainfall is 110.9804014 mm. The fruit is Apple."
"Nitrogen level is 40, Phosphorus level is 120, Potassium level is 197, Temperature is 23.80593812°C, Humidity is 92.48879468%, pH value is 5.889480679, and Rainfall is 119.6335548 mm. The fruit is Apple."
"Nitrogen level is 25, Phosphorus level is 132, Potassium level is 198, Temperature is 22.31944084°C, Humidity is 90.85174383%, pH value is 5.732757516, and Rainfall is 100.1173443 mm. The fruit is Apple."
"Nitrogen level is 31, Phosphorus level is 137, Potassium level is 196, Temperature is 22.14464104°C, Humidity is 93.82567435%, pH value is 6.400321212, and Rainfall is 120.6310784 mm. The fruit is Apple."
"Nitrogen level is 36, Phosphorus level is 144, Potassium level is 196, Temperature is 23.65167552°C, Humidity is 94.50528753%, pH value is 6.496934492, and Rainfall is 115.3611268 mm. The fruit is Apple."
"Nitrogen level is 10, Phosphorus level is 140, Potassium level is 197, Temperature is 22.16939473°C, Humidity is 90.27185592%, pH value is 6.229498836, and Rainfall is 124.4683112 mm. The fruit is Apple."
"Nitrogen level is 22, Phosphorus level is 30, Potassium level is 12, Temperature is 15.78144173°C, Humidity is 92.51077745%, pH value is 6.354006744, and Rainfall is 119.035002 mm. The fruit is Orange."
"Nitrogen level is 37, Phosphorus level is 6, Potassium level is 13, Temperature is 26.03097313°C, Humidity is 91.50819306%, pH value is 7.511755068, and Rainfall is 101.2847738 mm. The fruit is Orange."
"Nitrogen level is 27, Phosphorus level is 13, Potassium level is 6, Temperature is 13.36050601°C, Humidity is 91.35608208%, pH value is 7.335158382, and Rainfall is 111.2266885 mm. The fruit is Orange."
"Nitrogen level is 7, Phosphorus level is 16, Potassium level is 9, Temperature is 18.87957654°C, Humidity is 92.04304496%, pH value is 7.813916603, and Rainfall is 114.6659511 mm. The fruit is Orange."
"Nitrogen level is 20, Phosphorus level is 7, Potassium level is 9, Temperature is 29.47741671°C, Humidity is 91.57802915%, pH value is 7.129136941, and Rainfall is 111.1727497 mm. The fruit is Orange."
"Nitrogen level is 26, Phosphorus level is 27, Potassium level is 10, Temperature is 28.06903173°C, Humidity is 92.91487288%, pH value is 6.079998496, and Rainfall is 114.1339416 mm. The fruit is Orange."
"Nitrogen level is 5, Phosphorus level is 23, Potassium level is 15, Temperature is 25.66901098°C, Humidity is 92.04670813%, pH value is 7.408939392, and Rainfall is 112.5424199 mm. The fruit is Orange."
"Nitrogen level is 0, Phosphorus level is 18, Potassium level is 14, Temperature is 29.77149434°C, Humidity is 92.00719952%, pH value is 7.207991261, and Rainfall is 114.4161786 mm. The fruit is Orange."
"Nitrogen level is 39, Phosphorus level is 24, Potassium level is 14, Temperature is 30.55472573°C, Humidity is 90.90343769%, pH value is 7.189259647, and Rainfall is 106.0711985 mm. The fruit is Orange."
"Nitrogen level is 13, Phosphorus level is 23, Potassium level is 6, Temperature is 23.96147583°C, Humidity is 90.26408017%, pH value is 7.365338111, and Rainfall is 102.6958703 mm. The fruit is Orange."
"Nitrogen level is 21, Phosphorus level is 17, Potassium level is 15, Temperature is 23.98289638°C, Humidity is 91.5473145%, pH value is 7.455991072, and Rainfall is 118.4901697 mm. The fruit is Orange."
"Nitrogen level is 33, Phosphorus level is 12, Potassium level is 8, Temperature is 25.26052689°C, Humidity is 90.31153735%, pH value is 6.822282114, and Rainfall is 117.3695296 mm. The fruit is Orange."
"Nitrogen level is 6, Phosphorus level is 9, Potassium level is 12, Temperature is 31.08368929°C, Humidity is 90.14362642%, pH value is 7.028746406, and Rainfall is 109.6894658 mm. The fruit is Orange."
"Nitrogen level is 19, Phosphorus level is 7, Potassium level is 10, Temperature is 14.78003032°C, Humidity is 91.22062116%, pH value is 6.118430299, and Rainfall is 100.1961762 mm. The fruit is Orange."
"Nitrogen level is 24, Phosphorus level is 18, Potassium level is 6, Temperature is 26.56608303°C, Humidity is 94.45239715%, pH value is 6.285312759, and Rainfall is 116.3796525 mm. The fruit is Orange."
"Nitrogen level is 9, Phosphorus level is 11, Potassium level is 8, Temperature is 24.85903405°C, Humidity is 94.39000473%, pH value is 6.559236744, and Rainfall is 111.7803734 mm. The fruit is Orange."
"Nitrogen level is 31, Phosphorus level is 8, Potassium level is 7, Temperature is 34.51465139°C, Humidity is 93.63812684%, pH value is 7.163245982, and Rainfall is 103.5684926 mm. The fruit is Orange."
"Nitrogen level is 22, Phosphorus level is 17, Potassium level is 5, Temperature is 24.12188673°C, Humidity is 90.72351622%, pH value is 6.945562889, and Rainfall is 102.835632 mm. The fruit is Orange."
"Nitrogen level is 13, Phosphorus level is 5, Potassium level is 8, Temperature is 23.85340379°C, Humidity is 90.10522549%, pH value is 7.474710503, and Rainfall is 103.923226 mm. The fruit is Orange."
"Nitrogen level is 16, Phosphorus level is 8, Potassium level is 9, Temperature is 24.60297538°C, Humidity is 91.28408653%, pH value is 7.601189843, and Rainfall is 111.2948115 mm. The fruit is Orange."
"Nitrogen level is 4, Phosphorus level is 13, Potassium level is 6, Temperature is 15.63211033°C, Humidity is 94.25966183%, pH value is 7.561143224, and Rainfall is 101.4705704 mm. The fruit is Orange."
"Nitrogen level is 0, Phosphorus level is 25, Potassium level is 14, Temperature is 19.33516809°C, Humidity is 91.97978938%, pH value is 6.361671475, and Rainfall is 116.450422 mm. The fruit is Orange."
"Nitrogen level is 8, Phosphorus level is 7, Potassium level is 10, Temperature is 28.2620488°C, Humidity is 91.98317355%, pH value is 6.929216014, and Rainfall is 105.2132259 mm. The fruit is Orange."
"Nitrogen level is 4, Phosphorus level is 23, Potassium level is 5, Temperature is 22.67594476°C, Humidity is 93.36348717%, pH value is 7.477935216, and Rainfall is 110.3332655 mm. The fruit is Orange."
"Nitrogen level is 33, Phosphorus level is 14, Potassium level is 8, Temperature is 21.03200078°C, Humidity is 92.9641969%, pH value is 7.684420446, and Rainfall is 110.6823944 mm. The fruit is Orange."
"Nitrogen level is 30, Phosphorus level is 7, Potassium level is 15, Temperature is 33.23453301°C, Humidity is 91.06053924%, pH value is 7.825531916, and Rainfall is 115.7659902 mm. The fruit is Orange."
"Nitrogen level is 21, Phosphorus level is 29, Potassium level is 12, Temperature is 22.30318989°C, Humidity is 92.15987039%, pH value is 6.438668989, and Rainfall is 117.3688104 mm. The fruit is Orange."
"Nitrogen level is 11, Phosphorus level is 14, Potassium level is 5, Temperature is 11.50322938°C, Humidity is 94.8933184%, pH value is 6.946354724, and Rainfall is 115.5683776 mm. The fruit is Orange."
"Nitrogen level is 9, Phosphorus level is 8, Potassium level is 15, Temperature is 14.34320488°C, Humidity is 94.35734702%, pH value is 7.994465371, and Rainfall is 110.2223123 mm. The fruit is Orange."
"Nitrogen level is 5, Phosphorus level is 18, Potassium level is 14, Temperature is 33.1056981°C, Humidity is 93.48447453%, pH value is 7.434118807, and Rainfall is 119.1709113 mm. The fruit is Orange."
"Nitrogen level is 29, Phosphorus level is 25, Potassium level is 14, Temperature is 30.49183837°C, Humidity is 90.4582865%, pH value is 7.781988584, and Rainfall is 113.3302105 mm. The fruit is Orange."
"Nitrogen level is 33, Phosphorus level is 12, Potassium level is 15, Temperature is 30.25578031°C, Humidity is 92.03272799%, pH value is 6.052318465, and Rainfall is 116.7173125 mm. The fruit is Orange."
"Nitrogen level is 8, Phosphorus level is 16, Potassium level is 6, Temperature is 12.22816189°C, Humidity is 90.26457428%, pH value is 7.106650373, and Rainfall is 108.4161706 mm. The fruit is Orange."
"Nitrogen level is 15, Phosphorus level is 14, Potassium level is 8, Temperature is 10.01081312°C, Humidity is 90.22399223%, pH value is 6.22094286, and Rainfall is 119.3941064 mm. The fruit is Orange."
"Nitrogen level is 16, Phosphorus level is 7, Potassium level is 8, Temperature is 22.79196751°C, Humidity is 90.60901895%, pH value is 6.420457311, and Rainfall is 116.5084074 mm. The fruit is Orange."
"Nitrogen level is 0, Phosphorus level is 12, Potassium level is 7, Temperature is 20.18432263°C, Humidity is 90.65458473%, pH value is 6.969249676, and Rainfall is 116.8130969 mm. The fruit is Orange."
"Nitrogen level is 5, Phosphorus level is 25, Potassium level is 6, Temperature is 30.72119881°C, Humidity is 94.01331956%, pH value is 6.011302181, and Rainfall is 106.8118019 mm. The fruit is Orange."
"Nitrogen level is 6, Phosphorus level is 8, Potassium level is 11, Temperature is 24.35590861°C, Humidity is 92.39651663%, pH value is 6.600948788, and Rainfall is 119.6946577 mm. The fruit is Orange."
"Nitrogen level is 10, Phosphorus level is 5, Potassium level is 5, Temperature is 21.21306973°C, Humidity is 91.35349216%, pH value is 7.817846496, and Rainfall is 112.9834361 mm. The fruit is Orange."
"Nitrogen level is 1, Phosphorus level is 17, Potassium level is 6, Temperature is 10.78689755°C, Humidity is 91.38411917%, pH value is 6.8198271, and Rainfall is 117.5293447 mm. The fruit is Orange."
"Nitrogen level is 1, Phosphorus level is 30, Potassium level is 10, Temperature is 11.89925671°C, Humidity is 91.34663797%, pH value is 7.291405641, and Rainfall is 103.5771468 mm. The fruit is Orange."
"Nitrogen level is 0, Phosphorus level is 23, Potassium level is 15, Temperature is 22.56664172°C, Humidity is 93.37488907%, pH value is 7.598729065, and Rainfall is 109.8585753 mm. The fruit is Orange."
"Nitrogen level is 24, Phosphorus level is 27, Potassium level is 9, Temperature is 18.86883219°C, Humidity is 93.24688124%, pH value is 6.157135092, and Rainfall is 119.3936976 mm. The fruit is Orange."
"Nitrogen level is 36, Phosphorus level is 11, Potassium level is 13, Temperature is 17.34083741°C, Humidity is 93.04897191%, pH value is 7.1917274, and Rainfall is 112.7194284 mm. The fruit is Orange."
"Nitrogen level is 40, Phosphorus level is 21, Potassium level is 8, Temperature is 34.90665289°C, Humidity is 92.87820148%, pH value is 7.418761774, and Rainfall is 102.1906333 mm. The fruit is Orange."
"Nitrogen level is 40, Phosphorus level is 22, Potassium level is 6, Temperature is 24.53610067°C, Humidity is 91.90997228%, pH value is 6.488221135, and Rainfall is 115.9787989 mm. The fruit is Orange."
"Nitrogen level is 32, Phosphorus level is 18, Potassium level is 13, Temperature is 13.8377282°C, Humidity is 91.74780462%, pH value is 6.044167236, and Rainfall is 107.9873218 mm. The fruit is Orange."
"Nitrogen level is 9, Phosphorus level is 10, Potassium level is 10, Temperature is 22.3551049°C, Humidity is 93.52211892%, pH value is 6.010391864, and Rainfall is 101.5164589 mm. The fruit is Orange."
"Nitrogen level is 13, Phosphorus level is 16, Potassium level is 8, Temperature is 34.74004942°C, Humidity is 93.12316972%, pH value is 6.949838549, and Rainfall is 100.1967854 mm. The fruit is Orange."
"Nitrogen level is 15, Phosphorus level is 9, Potassium level is 11, Temperature is 11.54785707°C, Humidity is 94.14861001%, pH value is 7.907956251, and Rainfall is 108.8289171 mm. The fruit is Orange."
"Nitrogen level is 29, Phosphorus level is 11, Potassium level is 5, Temperature is 23.13338811°C, Humidity is 91.94670335%, pH value is 7.639788459, and Rainfall is 104.4224145 mm. The fruit is Orange."
"Nitrogen level is 1, Phosphorus level is 15, Potassium level is 9, Temperature is 29.98364695°C, Humidity is 94.55239717%, pH value is 7.53350946, and Rainfall is 115.3560318 mm. The fruit is Orange."
"Nitrogen level is 18, Phosphorus level is 5, Potassium level is 11, Temperature is 20.87947369°C, Humidity is 90.93756231%, pH value is 6.251586885, and Rainfall is 102.4550786 mm. The fruit is Orange."
"Nitrogen level is 14, Phosphorus level is 22, Potassium level is 9, Temperature is 17.24944623°C, Humidity is 91.13772765%, pH value is 6.543191814, and Rainfall is 112.5090516 mm. The fruit is Orange."
"Nitrogen level is 33, Phosphorus level is 15, Potassium level is 7, Temperature is 15.83388699°C, Humidity is 91.68293851%, pH value is 7.651225301, and Rainfall is 109.7571416 mm. The fruit is Orange."
"Nitrogen level is 4, Phosphorus level is 6, Potassium level is 7, Temperature is 23.01014302°C, Humidity is 91.11764246%, pH value is 6.708889665, and Rainfall is 112.6738296 mm. The fruit is Orange."
"Nitrogen level is 17, Phosphorus level is 16, Potassium level is 14, Temperature is 16.39624284°C, Humidity is 92.18151927%, pH value is 6.625538653, and Rainfall is 102.944161 mm. The fruit is Orange."
"Nitrogen level is 12, Phosphorus level is 20, Potassium level is 10, Temperature is 24.45132792°C, Humidity is 93.10527686%, pH value is 6.528354932, and Rainfall is 109.4711098 mm. The fruit is Orange."
"Nitrogen level is 34, Phosphorus level is 29, Potassium level is 8, Temperature is 31.87859192°C, Humidity is 91.15248149%, pH value is 6.450640306, and Rainfall is 105.3437825 mm. The fruit is Orange."
"Nitrogen level is 39, Phosphorus level is 28, Potassium level is 10, Temperature is 31.34920143°C, Humidity is 91.48247612%, pH value is 7.181907673, and Rainfall is 109.1549823 mm. The fruit is Orange."
"Nitrogen level is 31, Phosphorus level is 25, Potassium level is 12, Temperature is 18.05142392°C, Humidity is 90.03969587%, pH value is 7.016482298, and Rainfall is 111.7793889 mm. The fruit is Orange."
"Nitrogen level is 12, Phosphorus level is 6, Potassium level is 8, Temperature is 30.84835031°C, Humidity is 92.86773675%, pH value is 6.388617138, and Rainfall is 107.4142681 mm. The fruit is Orange."
"Nitrogen level is 12, Phosphorus level is 29, Potassium level is 13, Temperature is 22.45616931°C, Humidity is 91.52781832%, pH value is 7.57125447, and Rainfall is 118.0069295 mm. The fruit is Orange."
"Nitrogen level is 26, Phosphorus level is 11, Potassium level is 11, Temperature is 13.70319166°C, Humidity is 90.95589386%, pH value is 7.609348255, and Rainfall is 106.2944879 mm. The fruit is Orange."
"Nitrogen level is 19, Phosphorus level is 24, Potassium level is 15, Temperature is 20.48954522°C, Humidity is 93.72485075%, pH value is 7.137136973, and Rainfall is 111.8391951 mm. The fruit is Orange."
"Nitrogen level is 39, Phosphorus level is 21, Potassium level is 9, Temperature is 13.20844373°C, Humidity is 94.02769434%, pH value is 6.354022554, and Rainfall is 106.2696156 mm. The fruit is Orange."
"Nitrogen level is 16, Phosphorus level is 29, Potassium level is 13, Temperature is 32.31944397°C, Humidity is 93.67804556%, pH value is 6.196907944, and Rainfall is 117.6236473 mm. The fruit is Orange."
"Nitrogen level is 36, Phosphorus level is 29, Potassium level is 13, Temperature is 20.68185224°C, Humidity is 90.91510525%, pH value is 7.829507245, and Rainfall is 109.7513927 mm. The fruit is Orange."
"Nitrogen level is 37, Phosphorus level is 23, Potassium level is 12, Temperature is 31.52675982°C, Humidity is 90.50621806%, pH value is 6.395258356, and Rainfall is 113.1169398 mm. The fruit is Orange."
"Nitrogen level is 39, Phosphorus level is 9, Potassium level is 15, Temperature is 25.35467646°C, Humidity is 91.81183218%, pH value is 7.992041984, and Rainfall is 116.7555937 mm. The fruit is Orange."
"Nitrogen level is 31, Phosphorus level is 5, Potassium level is 14, Temperature is 17.66545409°C, Humidity is 91.69865887%, pH value is 6.583411671, and Rainfall is 110.6857506 mm. The fruit is Orange."
"Nitrogen level is 18, Phosphorus level is 12, Potassium level is 8, Temperature is 12.59093977°C, Humidity is 91.81668769%, pH value is 6.206053072, and Rainfall is 119.3916718 mm. The fruit is Orange."
"Nitrogen level is 20, Phosphorus level is 20, Potassium level is 10, Temperature is 11.86631922°C, Humidity is 93.68394562%, pH value is 6.976997772, and Rainfall is 106.060149 mm. The fruit is Orange."
"Nitrogen level is 5, Phosphorus level is 8, Potassium level is 5, Temperature is 11.03367937°C, Humidity is 92.22706805%, pH value is 6.562594972, and Rainfall is 112.7715925 mm. The fruit is Orange."
"Nitrogen level is 20, Phosphorus level is 8, Potassium level is 12, Temperature is 25.2990432°C, Humidity is 94.96419851%, pH value is 7.260416405, and Rainfall is 117.9733424 mm. The fruit is Orange."
"Nitrogen level is 25, Phosphorus level is 21, Potassium level is 11, Temperature is 32.23797837°C, Humidity is 90.15406807%, pH value is 6.460044778, and Rainfall is 104.7052254 mm. The fruit is Orange."
"Nitrogen level is 14, Phosphorus level is 19, Potassium level is 14, Temperature is 17.68408797°C, Humidity is 94.35815354%, pH value is 6.699164936, and Rainfall is 108.0638166 mm. The fruit is Orange."
"Nitrogen level is 37, Phosphorus level is 18, Potassium level is 12, Temperature is 10.2708877°C, Humidity is 90.19147747%, pH value is 7.401121811, and Rainfall is 106.6955204 mm. The fruit is Orange."
"Nitrogen level is 26, Phosphorus level is 15, Potassium level is 6, Temperature is 17.22034507°C, Humidity is 94.78797376%, pH value is 6.912033409, and Rainfall is 108.0054343 mm. The fruit is Orange."
"Nitrogen level is 13, Phosphorus level is 22, Potassium level is 5, Temperature is 19.667056°C, Humidity is 90.50096668%, pH value is 7.764040111, and Rainfall is 100.1737964 mm. The fruit is Orange."
"Nitrogen level is 32, Phosphorus level is 25, Potassium level is 9, Temperature is 10.35609594°C, Humidity is 93.75652041%, pH value is 7.796034006, and Rainfall is 101.1456947 mm. The fruit is Orange."
"Nitrogen level is 19, Phosphorus level is 7, Potassium level is 9, Temperature is 27.255435°C, Humidity is 91.71369387%, pH value is 6.969883483, and Rainfall is 101.139435 mm. The fruit is Orange."
"Nitrogen level is 28, Phosphorus level is 7, Potassium level is 9, Temperature is 34.5917846°C, Humidity is 92.13229786%, pH value is 6.730757538, and Rainfall is 115.5650287 mm. The fruit is Orange."
"Nitrogen level is 24, Phosphorus level is 30, Potassium level is 11, Temperature is 32.39523995°C, Humidity is 94.51768464%, pH value is 6.601395755, and Rainfall is 113.25373 mm. The fruit is Orange."
"Nitrogen level is 7, Phosphorus level is 17, Potassium level is 10, Temperature is 10.16431299°C, Humidity is 91.22320999%, pH value is 6.465913274, and Rainfall is 106.362551 mm. The fruit is Orange."
"Nitrogen level is 18, Phosphorus level is 23, Potassium level is 8, Temperature is 21.49118657°C, Humidity is 93.43949693%, pH value is 6.41354791, and Rainfall is 101.4819888 mm. The fruit is Orange."
"Nitrogen level is 7, Phosphorus level is 20, Potassium level is 12, Temperature is 16.53460397°C, Humidity is 94.76759975%, pH value is 6.475275337, and Rainfall is 110.0447896 mm. The fruit is Orange."
"Nitrogen level is 20, Phosphorus level is 23, Potassium level is 11, Temperature is 31.8520694°C, Humidity is 90.12220323%, pH value is 6.407715561, and Rainfall is 109.9455062 mm. The fruit is Orange."
"Nitrogen level is 18, Phosphorus level is 14, Potassium level is 11, Temperature is 28.04799508°C, Humidity is 90.00621688%, pH value is 6.550814117, and Rainfall is 117.1311498 mm. The fruit is Orange."
"Nitrogen level is 34, Phosphorus level is 11, Potassium level is 10, Temperature is 31.75048899°C, Humidity is 94.59551226%, pH value is 7.36220835, and Rainfall is 115.1989301 mm. The fruit is Orange."
"Nitrogen level is 20, Phosphorus level is 29, Potassium level is 10, Temperature is 29.07412717°C, Humidity is 93.27189064%, pH value is 7.36549204, and Rainfall is 100.7896871 mm. The fruit is Orange."
"Nitrogen level is 37, Phosphorus level is 24, Potassium level is 13, Temperature is 19.14381903°C, Humidity is 90.71037456%, pH value is 7.8546243, and Rainfall is 108.0230792 mm. The fruit is Orange."
"Nitrogen level is 12, Phosphorus level is 8, Potassium level is 10, Temperature is 16.14820285°C, Humidity is 91.4448027%, pH value is 7.995848977, and Rainfall is 107.4287664 mm. The fruit is Orange."
"Nitrogen level is 34, Phosphorus level is 10, Potassium level is 14, Temperature is 34.05296914°C, Humidity is 92.05811721%, pH value is 6.725600855, and Rainfall is 116.8020848 mm. The fruit is Orange."
"Nitrogen level is 6, Phosphorus level is 13, Potassium level is 9, Temperature is 34.51423957°C, Humidity is 90.56151463%, pH value is 7.786725333, and Rainfall is 118.3271968 mm. The fruit is Orange."
"Nitrogen level is 27, Phosphorus level is 30, Potassium level is 5, Temperature is 32.71748548°C, Humidity is 90.54608254%, pH value is 7.656978112, and Rainfall is 113.328978 mm. The fruit is Orange."
"Nitrogen level is 13, Phosphorus level is 8, Potassium level is 12, Temperature is 25.16296632°C, Humidity is 92.54736032%, pH value is 7.105904818, and Rainfall is 114.3117197 mm. The fruit is Orange."
"Nitrogen level is 6, Phosphorus level is 7, Potassium level is 7, Temperature is 27.68167318°C, Humidity is 94.47316879%, pH value is 7.199106204, and Rainfall is 113.9995146 mm. The fruit is Orange."
"Nitrogen level is 40, Phosphorus level is 17, Potassium level is 15, Temperature is 21.35093384°C, Humidity is 90.9492967%, pH value is 7.871063004, and Rainfall is 107.0862095 mm. The fruit is Orange."
"Nitrogen level is 31, Phosphorus level is 26, Potassium level is 9, Temperature is 11.69894639°C, Humidity is 93.25638873%, pH value is 7.566165721, and Rainfall is 103.2005992 mm. The fruit is Orange."
"Nitrogen level is 61, Phosphorus level is 68, Potassium level is 50, Temperature is 35.21462816°C, Humidity is 91.49725058%, pH value is 6.793245417, and Rainfall is 243.0745066 mm. The fruit is Papaya."
"Nitrogen level is 58, Phosphorus level is 46, Potassium level is 45, Temperature is 42.39413392°C, Humidity is 90.79028064%, pH value is 6.576261427, and Rainfall is 88.46607497 mm. The fruit is Papaya."
"Nitrogen level is 45, Phosphorus level is 47, Potassium level is 55, Temperature is 38.4191628°C, Humidity is 91.14220381%, pH value is 6.751452932, and Rainfall is 119.2653877 mm. The fruit is Papaya."
"Nitrogen level is 39, Phosphorus level is 65, Potassium level is 53, Temperature is 35.33294932°C, Humidity is 92.11508608%, pH value is 6.560743093, and Rainfall is 235.6133585 mm. The fruit is Papaya."
"Nitrogen level is 31, Phosphorus level is 68, Potassium level is 45, Temperature is 42.92325255°C, Humidity is 90.07600528%, pH value is 6.938313356, and Rainfall is 196.2408242 mm. The fruit is Papaya."
"Nitrogen level is 70, Phosphorus level is 68, Potassium level is 45, Temperature is 33.83508569°C, Humidity is 92.85470152%, pH value is 6.991626158, and Rainfall is 203.4044028 mm. The fruit is Papaya."
"Nitrogen level is 68, Phosphorus level is 62, Potassium level is 50, Temperature is 33.20258348°C, Humidity is 92.76437927%, pH value is 6.977700268, and Rainfall is 197.5282582 mm. The fruit is Papaya."
"Nitrogen level is 34, Phosphorus level is 65, Potassium level is 47, Temperature is 23.48546973°C, Humidity is 93.71043692%, pH value is 6.833768535, and Rainfall is 191.7760562 mm. The fruit is Papaya."
"Nitrogen level is 38, Phosphorus level is 68, Potassium level is 54, Temperature is 29.33710543°C, Humidity is 90.81781439%, pH value is 6.739170045, and Rainfall is 202.0572747 mm. The fruit is Papaya."
"Nitrogen level is 69, Phosphorus level is 64, Potassium level is 47, Temperature is 40.21199348°C, Humidity is 94.50766912%, pH value is 6.993473247, and Rainfall is 186.6762324 mm. The fruit is Papaya."
"Nitrogen level is 58, Phosphorus level is 51, Potassium level is 47, Temperature is 42.13473976°C, Humidity is 91.70445386%, pH value is 6.757470637, and Rainfall is 197.402901 mm. The fruit is Papaya."
"Nitrogen level is 59, Phosphorus level is 47, Potassium level is 53, Temperature is 32.86316618°C, Humidity is 91.4618874%, pH value is 6.850663232, and Rainfall is 47.271547 mm. The fruit is Papaya."
"Nitrogen level is 44, Phosphorus level is 64, Potassium level is 54, Temperature is 29.80744318°C, Humidity is 91.38048469%, pH value is 6.74274935, and Rainfall is 232.7046126 mm. The fruit is Papaya."
"Nitrogen level is 56, Phosphorus level is 57, Potassium level is 48, Temperature is 31.56213762°C, Humidity is 93.0484859%, pH value is 6.506120752, and Rainfall is 63.62250788 mm. The fruit is Papaya."
"Nitrogen level is 69, Phosphorus level is 60, Potassium level is 54, Temperature is 36.32268069°C, Humidity is 93.06134398%, pH value is 6.98992719, and Rainfall is 141.1736926 mm. The fruit is Papaya."
"Nitrogen level is 56, Phosphorus level is 58, Potassium level is 49, Temperature is 37.13165026°C, Humidity is 94.60761797%, pH value is 6.69215564, and Rainfall is 172.4788062 mm. The fruit is Papaya."
