Prompt
"If Nitrogen level is 90, Phosphorus level is 42, Potassium level is 43, Temperature is 20.87974371°C, Humidity is 82.00274423%, pH value is 6.502985292, and Rainfall is 202.9355362 mm. The crop is Rice."
"If Nitrogen level is 0, Phosphorus level is 69, Potassium level is 21, Temperature is 25.86928193°C, Humidity is 61.88321072%, pH value is 7.072923306, and Rainfall is 36.68284038 mm. The crop is Lentil."
"If Nitrogen level is 10, Phosphorus level is 75, Potassium level is 17, Temperature is 18.43966037°C, Humidity is 68.05394959%, pH value is 7.732194788, and Rainfall is 39.00992137 mm. The crop is Lentil."
"If Nitrogen level is 30, Phosphorus level is 61, Potassium level is 18, Temperature is 27.14911056°C, Humidity is 67.02664337%, pH value is 6.157782589, and Rainfall is 52.50812701 mm. The crop is Lentil."
"If Nitrogen level is 0, Phosphorus level is 74, Potassium level is 17, Temperature is 23.33375853°C, Humidity is 64.50515776%, pH value is 7.240988401, and Rainfall is 47.01510708 mm. The crop is Lentil."
"If Nitrogen level is 35, Phosphorus level is 74, Potassium level is 22, Temperature is 26.7230014°C, Humidity is 62.96841833%, pH value is 6.898905799, and Rainfall is 42.87274897 mm. The crop is Lentil."
"If Nitrogen level is 7, Phosphorus level is 63, Potassium level is 24, Temperature is 19.55750776°C, Humidity is 64.45268309%, pH value is 6.818681086, and Rainfall is 53.04669416 mm. The crop is Lentil."
"If Nitrogen level is 9, Phosphorus level is 56, Potassium level is 17, Temperature is 26.13708256°C, Humidity is 66.7729209%, pH value is 6.261937875, and Rainfall is 46.48280681 mm. The crop is Lentil."
"If Nitrogen level is 14, Phosphorus level is 74, Potassium level is 15, Temperature is 27.99990346°C, Humidity is 65.57653373%, pH value is 6.493036868, and Rainfall is 49.94043064 mm. The crop is Lentil."
"If Nitrogen level is 14, Phosphorus level is 76, Potassium level is 20, Temperature is 29.05941162°C, Humidity is 62.10652364%, pH value is 7.042474679, and Rainfall is 36.5011366 mm. The crop is Lentil."
"If Nitrogen level is 36, Phosphorus level is 65, Potassium level is 16, Temperature is 25.71269843°C, Humidity is 64.1123333%, pH value is 7.692013657, and Rainfall is 50.17067771 mm. The crop is Lentil."
"If Nitrogen level is 28, Phosphorus level is 67, Potassium level is 21, Temperature is 21.79792649°C, Humidity is 63.73086065%, pH value is 6.250994223, and Rainfall is 46.62370222 mm. The crop is Lentil."
"If Nitrogen level is 28, Phosphorus level is 79, Potassium level is 16, Temperature is 24.70626432°C, Humidity is 60.26854183%, pH value is 6.052184881, and Rainfall is 53.12442925 mm. The crop is Lentil."
"If Nitrogen level is 40, Phosphorus level is 61, Potassium level is 22, Temperature is 20.94981756°C, Humidity is 65.8108757%, pH value is 7.002216044, and Rainfall is 44.23913012 mm. The crop is Lentil."
"If Nitrogen level is 10, Phosphorus level is 70, Potassium level is 19, Temperature is 24.84918386°C, Humidity is 68.98088448%, pH value is 7.272427638, and Rainfall is 41.61080544 mm. The crop is Lentil."
"If Nitrogen level is 12, Phosphorus level is 80, Potassium level is 19, Temperature is 21.91041045°C, Humidity is 65.21662467%, pH value is 5.962001484, and Rainfall is 36.10211371 mm. The crop is Lentil."
"If Nitrogen level is 37, Phosphorus level is 77, Potassium level is 20, Temperature is 25.93381964°C, Humidity is 68.70533022%, pH value is 7.080506001, and Rainfall is 51.02372773 mm. The crop is Lentil."
"If Nitrogen level is 0, Phosphorus level is 67, Potassium level is 22, Temperature is 29.82112112°C, Humidity is 69.4073209%, pH value is 6.593798387, and Rainfall is 51.56461082 mm. The crop is Lentil."
"If Nitrogen level is 7, Phosphorus level is 73, Potassium level is 25, Temperature is 27.52185591°C, Humidity is 63.13215259%, pH value is 7.28805662, and Rainfall is 45.20841071 mm. The crop is Lentil."
"If Nitrogen level is 10, Phosphorus level is 56, Potassium level is 18, Temperature is 27.99627907°C, Humidity is 68.6428593%, pH value is 7.32710972, and Rainfall is 46.10585191 mm. The crop is Lentil."
"If Nitrogen level is 39, Phosphorus level is 70, Potassium level is 15, Temperature is 20.76774783°C, Humidity is 63.90164154%, pH value is 6.366355781, and Rainfall is 47.9271552 mm. The crop is Lentil."
"If Nitrogen level is 26, Phosphorus level is 56, Potassium level is 22, Temperature is 23.05276444°C, Humidity is 60.424786%, pH value is 7.011121216, and Rainfall is 52.60285259 mm. The crop is Lentil."
"If Nitrogen level is 9, Phosphorus level is 77, Potassium level is 17, Temperature is 21.65845777°C, Humidity is 63.58337146%, pH value is 6.280725549, and Rainfall is 38.07659414 mm. The crop is Lentil."
"If Nitrogen level is 4, Phosphorus level is 59, Potassium level is 19, Temperature is 26.25070298°C, Humidity is 67.62779652%, pH value is 7.621494566, and Rainfall is 40.8106299 mm. The crop is Lentil."
"If Nitrogen level is 34, Phosphorus level is 73, Potassium level is 15, Temperature is 20.97195263°C, Humidity is 63.83179889%, pH value is 7.630424083, and Rainfall is 53.10207889 mm. The crop is Lentil."
"If Nitrogen level is 33, Phosphorus level is 77, Potassium level is 15, Temperature is 23.89736406°C, Humidity is 66.32102048%, pH value is 7.802212437, and Rainfall is 40.74536757 mm. The crop is Lentil."
"If Nitrogen level is 89, Phosphorus level is 47, Potassium level is 38, Temperature is 25.52468965°C, Humidity is 72.24850829%, pH value is 6.002524871, and Rainfall is 151.8869972 mm. The crop is Jute."
"If Nitrogen level is 60, Phosphorus level is 37, Potassium level is 39, Temperature is 26.59104992°C, Humidity is 82.94164078%, pH value is 6.033485257, and Rainfall is 161.2469997 mm. The crop is Jute."
"If Nitrogen level is 63, Phosphorus level is 41, Potassium level is 45, Temperature is 25.29781791°C, Humidity is 86.8870535%, pH value is 7.121933579, and Rainfall is 196.6249511 mm. The crop is Jute."
"If Nitrogen level is 86, Phosphorus level is 40, Potassium level is 39, Temperature is 25.72100868°C, Humidity is 88.16513579%, pH value is 6.207459637, and Rainfall is 175.6086697 mm. The crop is Jute."
"If Nitrogen level is 96, Phosphorus level is 41, Potassium level is 40, Temperature is 23.58419277°C, Humidity is 72.00460848%, pH value is 6.090060478, and Rainfall is 190.4242157 mm. The crop is Jute."
"If Nitrogen level is 100, Phosphorus level is 35, Potassium level is 36, Temperature is 25.31042337°C, Humidity is 72.01364411%, pH value is 6.346715209, and Rainfall is 190.5577618 mm. The crop is Jute."
"If Nitrogen level is 63, Phosphorus level is 37, Potassium level is 43, Temperature is 23.41798979°C, Humidity is 85.08640476%, pH value is 6.661957897, and Rainfall is 185.7446728 mm. The crop is Jute."
"If Nitrogen level is 70, Phosphorus level is 43, Potassium level is 40, Temperature is 24.35564134°C, Humidity is 88.80391021%, pH value is 6.176860192, and Rainfall is 169.1168028 mm. The crop is Jute."
"If Nitrogen level is 67, Phosphorus level is 55, Potassium level is 44, Temperature is 26.284017°C, Humidity is 75.14640198%, pH value is 7.251847296, and Rainfall is 182.2685447 mm. The crop is Jute."
"If Nitrogen level is 74, Phosphorus level is 40, Potassium level is 40, Temperature is 25.13842773°C, Humidity is 83.12053888%, pH value is 6.386259978, and Rainfall is 169.3388465 mm. The crop is Jute."
"If Nitrogen level is 89, Phosphorus level is 53, Potassium level is 44, Temperature is 24.88692811°C, Humidity is 71.91711523%, pH value is 7.319735475, and Rainfall is 150.2498675 mm. The crop is Jute."
"If Nitrogen level is 74, Phosphorus level is 46, Potassium level is 45, Temperature is 25.75734909°C, Humidity is 88.36668522%, pH value is 6.025028997, and Rainfall is 189.4263485 mm. The crop is Jute."
"If Nitrogen level is 89, Phosphorus level is 41, Potassium level is 38, Temperature is 23.12844351°C, Humidity is 74.68322732%, pH value is 6.344751947, and Rainfall is 199.8362913 mm. The crop is Jute."
"If Nitrogen level is 60, Phosphorus level is 55, Potassium level is 40, Temperature is 24.9949957°C, Humidity is 88.95692783%, pH value is 7.02777956, and Rainfall is 151.4935635 mm. The crop is Jute."
"If Nitrogen level is 67, Phosphorus level is 43, Potassium level is 38, Temperature is 25.21622704°C, Humidity is 70.88259632%, pH value is 7.299304715, and Rainfall is 195.8645552 mm. The crop is Jute."
"If Nitrogen level is 70, Phosphorus level is 38, Potassium level is 35, Temperature is 24.39736241°C, Humidity is 79.26861738%, pH value is 7.014063944, and Rainfall is 164.2697011 mm. The crop is Jute."
"If Nitrogen level is 74, Phosphorus level is 49, Potassium level is 38, Temperature is 23.31410442°C, Humidity is 71.4509053%, pH value is 7.488014404, and Rainfall is 164.4970373 mm. The crop is Jute."
"If Nitrogen level is 90, Phosphorus level is 40, Potassium level is 39, Temperature is 25.72668885°C, Humidity is 81.86171563%, pH value is 6.626503893, and Rainfall is 191.9649389 mm. The crop is Jute."
"If Nitrogen level is 82, Phosphorus level is 35, Potassium level is 44, Temperature is 26.96656378°C, Humidity is 78.21047693%, pH value is 6.239011, and Rainfall is 169.8391177 mm. The crop is Jute."
"If Nitrogen level is 73, Phosphorus level is 45, Potassium level is 37, Temperature is 23.70467146°C, Humidity is 74.63745355%, pH value is 6.742688094, and Rainfall is 181.2783964 mm. The crop is Jute."
"If Nitrogen level is 85, Phosphorus level is 53, Potassium level is 38, Temperature is 24.90075709°C, Humidity is 73.84186449%, pH value is 6.588017308, and Rainfall is 153.8990984 mm. The crop is Jute."
"If Nitrogen level is 81, Phosphorus level is 56, Potassium level is 36, Temperature is 23.39605743°C, Humidity is 72.60512854%, pH value is 7.097586415, and Rainfall is 174.7876411 mm. The crop is Jute."
"If Nitrogen level is 84, Phosphorus level is 55, Potassium level is 38, Temperature is 26.8748389°C, Humidity is 79.78725152%, pH value is 6.956682743, and Rainfall is 173.1017097 mm. The crop is Jute."
"If Nitrogen level is 80, Phosphorus level is 45, Potassium level is 42, Temperature is 23.1426498°C, Humidity is 74.99739774%, pH value is 7.380396262, and Rainfall is 151.9035477 mm. The crop is Jute."
"If Nitrogen level is 76, Phosphorus level is 54, Potassium level is 45, Temperature is 24.29496635°C, Humidity is 77.62976013%, pH value is 6.176618831, and Rainfall is 184.9800516 mm. The crop is Jute."
"If Nitrogen level is 76, Phosphorus level is 56, Potassium level is 39, Temperature is 24.39459498°C, Humidity is 89.89106506%, pH value is 6.551130445, and Rainfall is 197.1220049 mm. The crop is Jute."
"If Nitrogen level is 81, Phosphorus level is 40, Potassium level is 45, Temperature is 25.7629429°C, Humidity is 80.76238215%, pH value is 6.427726565, and Rainfall is 174.5071843 mm. The crop is Jute."
"If Nitrogen level is 76, Phosphorus level is 44, Potassium level is 45, Temperature is 25.4879684°C, Humidity is 84.48235878%, pH value is 6.740947635, and Rainfall is 168.7848886 mm. The crop is Jute."
"If Nitrogen level is 69, Phosphorus level is 47, Potassium level is 40, Temperature is 25.37122686°C, Humidity is 76.2403666%, pH value is 6.130136384, and Rainfall is 183.8270791 mm. The crop is Jute."
"If Nitrogen level is 82, Phosphorus level is 40, Potassium level is 45, Temperature is 26.21312799°C, Humidity is 81.70476368%, pH value is 6.667633355, and Rainfall is 180.1237765 mm. The crop is Jute."
"If Nitrogen level is 69, Phosphorus level is 57, Potassium level is 35, Temperature is 24.30748599°C, Humidity is 78.54340987%, pH value is 6.186814392, and Rainfall is 186.2337571 mm. The crop is Jute."
"If Nitrogen level is 81, Phosphorus level is 36, Potassium level is 38, Temperature is 23.76554749°C, Humidity is 87.98329901%, pH value is 6.334837865, and Rainfall is 150.3166152 mm. The crop is Jute."
"If Nitrogen level is 67, Phosphorus level is 60, Potassium level is 38, Temperature is 24.79853023°C, Humidity is 78.53037059%, pH value is 7.16214284, and Rainfall is 162.2847429 mm. The crop is Jute."
"If Nitrogen level is 72, Phosphorus level is 51, Potassium level is 40, Temperature is 23.20683504°C, Humidity is 74.09956958%, pH value is 7.422318499, and Rainfall is 199.4766779 mm. The crop is Jute."
"If Nitrogen level is 65, Phosphorus level is 39, Potassium level is 45, Temperature is 23.66805429°C, Humidity is 70.89000744%, pH value is 6.768001309, and Rainfall is 184.4633281 mm. The crop is Jute."
"If Nitrogen level is 78, Phosphorus level is 50, Potassium level is 43, Temperature is 25.12417673°C, Humidity is 85.72530641%, pH value is 6.348441469, and Rainfall is 159.5718087 mm. The crop is Jute."
"If Nitrogen level is 77, Phosphorus level is 52, Potassium level is 41, Temperature is 23.89069041°C, Humidity is 83.46409075%, pH value is 6.097294061, and Rainfall is 167.7230632 mm. The crop is Jute."
"If Nitrogen level is 89, Phosphorus level is 52, Potassium level is 42, Temperature is 23.09433785°C, Humidity is 81.45139295%, pH value is 6.14132902, and Rainfall is 196.6587013 mm. The crop is Jute."
"If Nitrogen level is 62, Phosphorus level is 49, Potassium level is 37, Temperature is 24.21744605°C, Humidity is 82.85284045%, pH value is 7.479248124, and Rainfall is 166.1365886 mm. The crop is Jute."
"If Nitrogen level is 90, Phosphorus level is 48, Potassium level is 45, Temperature is 24.06475727°C, Humidity is 71.31342851%, pH value is 6.509174789, and Rainfall is 153.6390212 mm. The crop is Jute."
"If Nitrogen level is 66, Phosphorus level is 47, Potassium level is 36, Temperature is 24.85441411°C, Humidity is 74.4407048%, pH value is 6.57256106, and Rainfall is 175.572958 mm. The crop is Jute."
"If Nitrogen level is 80, Phosphorus level is 52, Potassium level is 39, Temperature is 26.41915161°C, Humidity is 76.85691248%, pH value is 7.165696848, and Rainfall is 197.2101782 mm. The crop is Jute."
"If Nitrogen level is 89, Phosphorus level is 52, Potassium level is 45, Temperature is 24.89326318°C, Humidity is 77.01222585%, pH value is 7.207457208, and Rainfall is 196.469984 mm. The crop is Jute."
"If Nitrogen level is 77, Phosphorus level is 51, Potassium level is 44, Temperature is 23.25583402°C, Humidity is 82.7015932%, pH value is 7.124333547, and Rainfall is 166.2160846 mm. The crop is Jute."
"If Nitrogen level is 94, Phosphorus level is 37, Potassium level is 41, Temperature is 24.7634518°C, Humidity is 87.06071115%, pH value is 6.463538707, and Rainfall is 179.1630865 mm. The crop is Jute."
"If Nitrogen level is 75, Phosphorus level is 41, Potassium level is 35, Temperature is 24.97042599°C, Humidity is 78.62697699%, pH value is 6.856833064, and Rainfall is 166.6415254 mm. The crop is Jute."
"If Nitrogen level is 60, Phosphorus level is 55, Potassium level is 36, Temperature is 26.12797248°C, Humidity is 80.49172597%, pH value is 7.132389299, and Rainfall is 150.6326874 mm. The crop is Jute."
"If Nitrogen level is 62, Phosphorus level is 56, Potassium level is 35, Temperature is 25.97825807°C, Humidity is 81.65769588%, pH value is 6.235357638, and Rainfall is 163.3488091 mm. The crop is Jute."
"If Nitrogen level is 84, Phosphorus level is 40, Potassium level is 42, Temperature is 26.2830571°C, Humidity is 73.35763537%, pH value is 6.704273839, and Rainfall is 186.6898282 mm. The crop is Jute."
"If Nitrogen level is 100, Phosphorus level is 56, Potassium level is 40, Temperature is 26.38905406°C, Humidity is 83.31240346%, pH value is 7.433313409, and Rainfall is 176.1516409 mm. The crop is Jute."
"If Nitrogen level is 75, Phosphorus level is 56, Potassium level is 44, Temperature is 25.2746335°C, Humidity is 73.7459581%, pH value is 6.109478059, and Rainfall is 168.0432282 mm. The crop is Jute."
"If Nitrogen level is 78, Phosphorus level is 46, Potassium level is 42, Temperature is 23.09499564°C, Humidity is 78.45959697%, pH value is 7.095413294, and Rainfall is 155.3851533 mm. The crop is Jute."
"If Nitrogen level is 82, Phosphorus level is 48, Potassium level is 36, Temperature is 25.79351957°C, Humidity is 81.76904006%, pH value is 6.352076783, and Rainfall is 193.2418382 mm. The crop is Jute."
"If Nitrogen level is 100, Phosphorus level is 58, Potassium level is 41, Temperature is 23.17403323°C, Humidity is 87.88255345%, pH value is 6.658769991, and Rainfall is 160.6217342 mm. The crop is Jute."
"If Nitrogen level is 88, Phosphorus level is 50, Potassium level is 40, Temperature is 25.63215038°C, Humidity is 79.95150917%, pH value is 7.051822472, and Rainfall is 182.2582277 mm. The crop is Jute."
"If Nitrogen level is 67, Phosphorus level is 41, Potassium level is 40, Temperature is 25.848795°C, Humidity is 87.81661683%, pH value is 7.333143205, and Rainfall is 152.6194403 mm. The crop is Jute."
"If Nitrogen level is 72, Phosphorus level is 42, Potassium level is 43, Temperature is 26.56767277°C, Humidity is 80.90424543%, pH value is 6.352771037, and Rainfall is 181.2915605 mm. The crop is Jute."
"If Nitrogen level is 89, Phosphorus level is 40, Potassium level is 43, Temperature is 26.24532085°C, Humidity is 72.97198375%, pH value is 7.124050134, and Rainfall is 189.9711184 mm. The crop is Jute."
"If Nitrogen level is 89, Phosphorus level is 57, Potassium level is 43, Temperature is 26.91515043°C, Humidity is 73.19897535%, pH value is 6.998787171, and Rainfall is 177.2233048 mm. The crop is Jute."
"If Nitrogen level is 61, Phosphorus level is 41, Potassium level is 44, Temperature is 24.36972377°C, Humidity is 82.11319791%, pH value is 6.537914958, and Rainfall is 159.9210934 mm. The crop is Jute."
"If Nitrogen level is 79, Phosphorus level is 45, Potassium level is 43, Temperature is 25.71901283°C, Humidity is 79.15532398%, pH value is 7.171054239, and Rainfall is 187.1735424 mm. The crop is Jute."
"If Nitrogen level is 84, Phosphorus level is 40, Potassium level is 43, Temperature is 25.01157559°C, Humidity is 88.3313023%, pH value is 7.228268228, and Rainfall is 169.4168014 mm. The crop is Jute."
"If Nitrogen level is 98, Phosphorus level is 43, Potassium level is 35, Temperature is 25.40785911°C, Humidity is 76.44048625%, pH value is 7.319952206, and Rainfall is 188.6372826 mm. The crop is Jute."
"If Nitrogen level is 75, Phosphorus level is 36, Potassium level is 44, Temperature is 23.28081°C, Humidity is 74.27607475%, pH value is 6.613341343, and Rainfall is 153.7447398 mm. The crop is Jute."
"If Nitrogen level is 89, Phosphorus level is 58, Potassium level is 35, Temperature is 23.98651719°C, Humidity is 82.09053379%, pH value is 6.096838784, and Rainfall is 167.0576456 mm. The crop is Jute."
"If Nitrogen level is 91, Phosphorus level is 41, Potassium level is 37, Temperature is 24.48556447°C, Humidity is 83.20630007%, pH value is 6.132570523, and Rainfall is 192.2316221 mm. The crop is Jute."
"If Nitrogen level is 77, Phosphorus level is 48, Potassium level is 36, Temperature is 25.86705009°C, Humidity is 84.09985284%, pH value is 7.36008498, and Rainfall is 154.8390847 mm. The crop is Jute."
"If Nitrogen level is 66, Phosphorus level is 58, Potassium level is 35, Temperature is 23.5643831°C, Humidity is 79.46283115%, pH value is 7.321619041, and Rainfall is 185.25947 mm. The crop is Jute."
"If Nitrogen level is 62, Phosphorus level is 59, Potassium level is 41, Temperature is 24.2248758°C, Humidity is 74.89465426%, pH value is 7.175170657, and Rainfall is 192.4931257 mm. The crop is Jute."
"If Nitrogen level is 82, Phosphorus level is 35, Potassium level is 35, Temperature is 25.49386782°C, Humidity is 86.97061481%, pH value is 7.299076163, and Rainfall is 176.5268267 mm. The crop is Jute."
"If Nitrogen level is 61, Phosphorus level is 41, Potassium level is 35, Temperature is 24.97178693°C, Humidity is 79.47557931%, pH value is 6.842966479, and Rainfall is 195.7571622 mm. The crop is Jute."
"If Nitrogen level is 99, Phosphorus level is 57, Potassium level is 38, Temperature is 24.80624984°C, Humidity is 82.09281674%, pH value is 6.356295568, and Rainfall is 156.3616174 mm. The crop is Jute."
"If Nitrogen level is 70, Phosphorus level is 42, Potassium level is 43, Temperature is 23.16814977°C, Humidity is 76.66724969%, pH value is 6.508342839, and Rainfall is 157.1215052 mm. The crop is Jute."
"If Nitrogen level is 90, Phosphorus level is 59, Potassium level is 35, Temperature is 24.25133493°C, Humidity is 89.86454053%, pH value is 7.098227926, and Rainfall is 175.1742112 mm. The crop is Jute."
"If Nitrogen level is 73, Phosphorus level is 43, Potassium level is 42, Temperature is 26.58361011°C, Humidity is 78.00774772%, pH value is 6.310699968, and Rainfall is 154.8238864 mm. The crop is Jute."
"If Nitrogen level is 67, Phosphorus level is 46, Potassium level is 44, Temperature is 26.82489244°C, Humidity is 78.20392774%, pH value is 7.093328631, and Rainfall is 153.9199807 mm. The crop is Jute."
"If Nitrogen level is 84, Phosphorus level is 37, Potassium level is 42, Temperature is 25.49674786°C, Humidity is 81.13449097%, pH value is 6.691074249, and Rainfall is 169.9288234 mm. The crop is Jute."
"If Nitrogen level is 72, Phosphorus level is 41, Potassium level is 36, Temperature is 24.09874353°C, Humidity is 80.57226761%, pH value is 6.187746776, and Rainfall is 176.8604109 mm. The crop is Jute."
"If Nitrogen level is 71, Phosphorus level is 56, Potassium level is 37, Temperature is 23.18866654°C, Humidity is 86.20899734%, pH value is 6.491506245, and Rainfall is 176.103677 mm. The crop is Jute."
"If Nitrogen level is 64, Phosphorus level is 53, Potassium level is 38, Temperature is 26.24347471°C, Humidity is 78.51063754%, pH value is 6.855362875, and Rainfall is 183.4065252 mm. The crop is Jute."
"If Nitrogen level is 65, Phosphorus level is 54, Potassium level is 39, Temperature is 23.75091572°C, Humidity is 71.14782585%, pH value is 7.124571593, and Rainfall is 160.0889553 mm. The crop is Jute."
"If Nitrogen level is 60, Phosphorus level is 58, Potassium level is 37, Temperature is 26.13871511°C, Humidity is 79.1188943%, pH value is 6.067302109, and Rainfall is 171.4892533 mm. The crop is Jute."
"If Nitrogen level is 86, Phosphorus level is 39, Potassium level is 43, Temperature is 26.14576648°C, Humidity is 71.23690851%, pH value is 6.432051512, and Rainfall is 193.1007598 mm. The crop is Jute."
"If Nitrogen level is 90, Phosphorus level is 50, Potassium level is 44, Temperature is 26.91643698°C, Humidity is 73.48655995%, pH value is 6.253408852, and Rainfall is 171.4716375 mm. The crop is Jute."
"If Nitrogen level is 91, Phosphorus level is 38, Potassium level is 36, Temperature is 26.5232969°C, Humidity is 77.17331847%, pH value is 7.287318723, and Rainfall is 157.8548562 mm. The crop is Jute."
"If Nitrogen level is 87, Phosphorus level is 48, Potassium level is 38, Temperature is 23.81579631°C, Humidity is 80.94023552%, pH value is 7.161865733, and Rainfall is 190.312216 mm. The crop is Jute."
"If Nitrogen level is 72, Phosphorus level is 41, Potassium level is 36, Temperature is 26.50838667°C, Humidity is 86.84264005%, pH value is 6.065898283, and Rainfall is 152.9801697 mm. The crop is Jute."
"If Nitrogen level is 71, Phosphorus level is 54, Potassium level is 35, Temperature is 26.63952463°C, Humidity is 70.95705996%, pH value is 7.311077075, and Rainfall is 199.3355744 mm. The crop is Jute."
"If Nitrogen level is 82, Phosphorus level is 46, Potassium level is 41, Temperature is 23.3250131°C, Humidity is 79.79609448%, pH value is 6.581693772, and Rainfall is 187.3096148 mm. The crop is Jute."
"If Nitrogen level is 71, Phosphorus level is 52, Potassium level is 43, Temperature is 26.47549543°C, Humidity is 73.96164569%, pH value is 6.732826127, and Rainfall is 180.2513601 mm. The crop is Jute."
"If Nitrogen level is 80, Phosphorus level is 43, Potassium level is 43, Temperature is 23.78756036°C, Humidity is 74.36794079%, pH value is 6.014572075, and Rainfall is 172.6442654 mm. The crop is Jute."
"If Nitrogen level is 77, Phosphorus level is 55, Potassium level is 43, Temperature is 25.49941707°C, Humidity is 75.99987588%, pH value is 6.663559451, and Rainfall is 193.7141828 mm. The crop is Jute."
"If Nitrogen level is 95, Phosphorus level is 57, Potassium level is 41, Temperature is 23.24925555°C, Humidity is 73.65346838%, pH value is 6.434610995, and Rainfall is 184.7674863 mm. The crop is Jute."
"If Nitrogen level is 63, Phosphorus level is 47, Potassium level is 35, Temperature is 26.98582182°C, Humidity is 89.05587886%, pH value is 7.432768147, and Rainfall is 193.8778713 mm. The crop is Jute."
"If Nitrogen level is 93, Phosphorus level is 43, Potassium level is 38, Temperature is 23.61475336°C, Humidity is 86.14290267%, pH value is 6.987332927, and Rainfall is 150.2355238 mm. The crop is Jute."
"If Nitrogen level is 87, Phosphorus level is 44, Potassium level is 43, Temperature is 23.87484465°C, Humidity is 86.79261344%, pH value is 6.718725189, and Rainfall is 177.5147313 mm. The crop is Jute."
"If Nitrogen level is 88, Phosphorus level is 52, Potassium level is 39, Temperature is 23.92887902°C, Humidity is 88.07112278%, pH value is 6.880204617, and Rainfall is 154.6608736 mm. The crop is Jute."
"If Nitrogen level is 90, Phosphorus level is 39, Potassium level is 37, Temperature is 24.81441246°C, Humidity is 81.68688879%, pH value is 6.86106911, and Rainfall is 190.7886386 mm. The crop is Jute."
"If Nitrogen level is 90, Phosphorus level is 39, Potassium level is 43, Temperature is 24.44743944°C, Humidity is 82.286484%, pH value is 6.7693455, and Rainfall is 190.9684885 mm. The crop is Jute."
"If Nitrogen level is 84, Phosphorus level is 38, Potassium level is 43, Temperature is 26.57421679°C, Humidity is 73.81994896%, pH value is 7.26158085, and Rainfall is 159.3223075 mm. The crop is Jute."
"If Nitrogen level is 91, Phosphorus level is 21, Potassium level is 26, Temperature is 26.33377983°C, Humidity is 57.36469955%, pH value is 7.261313694, and Rainfall is 191.6549412 mm. The crop is Coffee."
"If Nitrogen level is 107, Phosphorus level is 21, Potassium level is 26, Temperature is 26.45288458°C, Humidity is 55.32222678%, pH value is 7.235070264, and Rainfall is 144.6861336 mm. The crop is Coffee."
"If Nitrogen level is 83, Phosphorus level is 38, Potassium level is 35, Temperature is 25.70822684°C, Humidity is 52.88667115%, pH value is 7.18915558, and Rainfall is 136.7325092 mm. The crop is Coffee."
"If Nitrogen level is 108, Phosphorus level is 24, Potassium level is 31, Temperature is 24.12832546°C, Humidity is 56.18107663%, pH value is 6.431899748, and Rainfall is 147.2757818 mm. The crop is Coffee."
"If Nitrogen level is 116, Phosphorus level is 28, Potassium level is 34, Temperature is 23.44372334°C, Humidity is 60.39523266%, pH value is 6.42321105, and Rainfall is 122.2103248 mm. The crop is Coffee."
"If Nitrogen level is 116, Phosphorus level is 23, Potassium level is 25, Temperature is 23.4123707°C, Humidity is 52.26994674%, pH value is 6.869720196, and Rainfall is 139.3670753 mm. The crop is Coffee."
"If Nitrogen level is 109, Phosphorus level is 31, Potassium level is 27, Temperature is 23.05951896°C, Humidity is 50.40609436%, pH value is 6.973839707, and Rainfall is 164.4971875 mm. The crop is Coffee."
"If Nitrogen level is 89, Phosphorus level is 25, Potassium level is 34, Temperature is 23.07895447°C, Humidity is 63.65861483%, pH value is 7.184801627, and Rainfall is 129.8765443 mm. The crop is Coffee."
"If Nitrogen level is 118, Phosphorus level is 18, Potassium level is 32, Temperature is 27.6496114°C, Humidity is 51.11044023%, pH value is 6.351823783, and Rainfall is 122.8392822 mm. The crop is Coffee."
"If Nitrogen level is 111, Phosphorus level is 32, Potassium level is 34, Temperature is 25.46743689°C, Humidity is 69.35161206%, pH value is 6.392048018, and Rainfall is 171.3764462 mm. The crop is Coffee."
"If Nitrogen level is 84, Phosphorus level is 36, Potassium level is 28, Temperature is 26.7350622°C, Humidity is 55.55164819%, pH value is 6.119892347, and Rainfall is 140.6305213 mm. The crop is Coffee."
"If Nitrogen level is 85, Phosphorus level is 33, Potassium level is 25, Temperature is 26.20811417°C, Humidity is 52.50987966%, pH value is 6.910823945, and Rainfall is 189.0944824 mm. The crop is Coffee."
"If Nitrogen level is 99, Phosphorus level is 15, Potassium level is 27, Temperature is 27.0424167°C, Humidity is 57.27927475%, pH value is 6.501157208, and Rainfall is 165.6872119 mm. The crop is Coffee."
"If Nitrogen level is 81, Phosphorus level is 30, Potassium level is 31, Temperature is 24.65090184°C, Humidity is 51.93952357%, pH value is 7.027585559, and Rainfall is 135.1386537 mm. The crop is Coffee."
"If Nitrogen level is 95, Phosphorus level is 39, Potassium level is 29, Temperature is 27.35152643°C, Humidity is 55.99375012%, pH value is 7.13411409, and Rainfall is 148.9812525 mm. The crop is Coffee."
"If Nitrogen level is 81, Phosphorus level is 34, Potassium level is 30, Temperature is 25.17787724°C, Humidity is 62.26244581%, pH value is 6.647765997, and Rainfall is 135.0119649 mm. The crop is Coffee."
"If Nitrogen level is 80, Phosphorus level is 15, Potassium level is 28, Temperature is 23.11438731°C, Humidity is 68.00096043%, pH value is 6.703270635, and Rainfall is 161.8944624 mm. The crop is Coffee."
